ID,Start Time,End Time,# Observations
447,2020-02-06 17:25:07,2020-08-04 17:25:14,91
448,2020-02-10 10:56:33,2020-08-08 10:56:47,91
449,2020-02-10 10:56:33,2020-08-08 10:56:47,91
450,2020-02-12 17:24:18,2020-08-12 05:58:01,92
451,2020-02-15 05:50:18,2020-08-13 10:56:44,91
452,2020-02-18 17:25:07,2020-08-13 10:56:44,90
453,2020-02-18 17:25:07,2020-08-16 17:25:15,91
454,2020-02-21 05:49:35,2020-08-19 05:49:44,91
455,2020-02-24 17:24:17,2020-08-19 05:49:44,90
456,2020-02-24 17:24:17,2020-08-22 17:24:36,91
457,2020-02-27 05:50:17,2020-08-25 05:50:26,91
458,2020-03-01 17:25:07,2020-08-25 05:50:26,90
459,2020-03-01 17:25:07,2020-08-28 17:25:15,91
460,2020-03-04 05:49:36,2020-08-31 05:49:44,91
461,2020-03-07 17:24:17,2020-08-31 05:49:44,90
462,2020-03-07 17:24:17,2020-09-03 17:24:34,91
